run_accession	experiment_title	sample_accession	project_name	submission_accession	library_min_fragment_size	bam_md5	assembly_software	library_prep_longitude	library_selection	pcr_isolation_protocol	chip_protocol	sequencing_primer_provider	serotype	environment_feature	last_updated	submitted_galaxy	extraction_protocol	germline	secondary_project	culture_collection	submission_tool	sra_bytes	read_strand	rna_purity_280_ratio	hi_c_protocol	collected_by	submitted_ftp	restriction_enzyme_target_sequence	isolate	fastq_bytes	instrument_platform	variety	sequencing_date_format	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	bam_ftp	tissue_lib	environmental_sample	control_experiment	sex	submitted_md5	checklist	fastq_galaxy	library_gen_protocol	specimen_voucher	library_prep_latitude	submitted_bytes	taxonomic_identity_marker	run_date	country	ncbi_reporting_standard	sample_description	sra_galaxy	sample_prep_interval	fastq_md5	secondary_study_accession	experimental_protocol	read_count	study_title	bio_material	rna_prep_5_protocol	host_body_site	local_environmental_context	assembly_quality	collection_date_end	sample_capture_status	sample_title	host_genotype	host_phenotype	environmental_medium	cultivar	instrument_model	faang_library_selection	target_gene	bam_bytes	library_max_fragment_size	experiment_target	sequencing_date	description	nominal_sdev	chip_ab_provider	environment_material	host_tax_id	sample_material	sample_storage_processing	sra_md5	cell_type	fastq_ftp	disease	sample_prep_interval_units	broker_name	sub_strain	base_count	library_strategy	restriction_site	serovar	investigation_type	location	library_source	sra_ftp	age	library_layout	experimental_factor	sequencing_primer_catalog	environment_biome	rna_purity_230_ratio	dnase_protocol	dev_stage	library_prep_date_format	bam_aspera	binning_software	datahub	rna_integrity_num	library_prep_date	location_start	marine_region	aligned	file_location	sample_collection	chip_target	nominal_length	broad_scale_environmental_context	sequencing_location	status	completeness_score	lon	fastq_aspera	tax_lineage	host_sex	library_pcr_isolation_protocol	sample_alias	mating_type	collection_date_start	sub_species	contamination_score	run_alias	restriction_enzyme	depth	submitted_read_type	library_construction_protocol	host_growth_conditions	collection_date	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	library_name	tag	first_created	lat	strain	experiment_accession	scientific_name	host_status	tax_id	study_accession	submitted_format	submitted_host_sex	bisulfite_protocol	altitude	rt_prep_protocol	host_scientific_name	bam_galaxy	accession	secondary_sample_accession	sample_storage	cage_protocol	sampling_platform	taxonomic_classification	location_end	protocol_label	elevation	salinity	sequencing_method	sequencing_primer_lot	first_public	transposase_protocol	study_alias
SRR7304383	Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human	SAMN09405658	Escherichia coli	SRA721344					RANDOM						2018-09-19							263078203				University of Minnesota, Minneapolis, MN			211	159579002;161234606	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR730/003/SRR7304383											ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/003/SRR7304383/SRR7304383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/003/SRR7304383/SRR7304383_2.fastq.gz							USA	Pathogen.cl	Pathogen: clinical or host-associated sample from Escherichia coli	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/003/SRR7304383		1ea55fc987ec0e89cf215dde1de14043;e60233729b40816bc7dcc3907cad3726	SRP150422		1781317	Accessory Traits and Phylogenetic Background Predict Escherichia coli Extraintestinal Virulence Better than Does Ecological Source						1998-12-31		Pathogen: clinical or host-associated sample from Escherichia coli					Illumina Genome Analyzer IIx							Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human				9606			fadb51caeca6cd5123fd1d017df6feb9		ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/003/SRR7304383/SRR7304383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/003/SRR7304383/SRR7304383_2.fastq.gz					342126376	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/003/SRR7304383		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/003/SRR7304383/SRR7304383_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/003/SRR7304383/SRR7304383_2.fastq.gz	1;131567;2;1224;1236;91347;543;561;562			211_FVEC_SAPP_Fecal_ExPEC_Negative_B2		1998-01-01			211_FVEC_SAPP_Fecal_ExPEC_Negative_B2_bcode_lane_R2_001.fastq.gz						1998	211_FVEC_SAPP_Fecal_ExPEC_Negative_B2		SUB3351868				Homo sapiens	211_FVEC_SAPP_Fecal_ExPEC_Negative_B2	pathogen;pathogen:bacterium	2018-09-19			SRX4206753	Escherichia coli		562	PRJNA475142						Homo sapiens		SRR7304383	SRS3413480											2018-09-19		PRJNA475142						feces
SRR7304390	Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human	SAMN09405598	Escherichia coli	SRA721344					RANDOM						2018-09-19							226736186				University of Minnesota, Minneapolis, MN			127	138076141;139283227	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR730/000/SRR7304390											ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/000/SRR7304390/SRR7304390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/000/SRR7304390/SRR7304390_2.fastq.gz							USA	Pathogen.cl	Pathogen: clinical or host-associated sample from Escherichia coli	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/000/SRR7304390		a1fec17ccdfd82b3787042ebfd838b46;6c002e16d04ae9a2000e1c3981561c85	SRP150422		1534839	Accessory Traits and Phylogenetic Background Predict Escherichia coli Extraintestinal Virulence Better than Does Ecological Source						1995-12-31		Pathogen: clinical or host-associated sample from Escherichia coli					Illumina Genome Analyzer IIx							Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human				9606			010583097b92b0d3848af2d5d26d6450		ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/000/SRR7304390/SRR7304390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/000/SRR7304390/SRR7304390_2.fastq.gz					294689560	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/000/SRR7304390		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/000/SRR7304390/SRR7304390_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/000/SRR7304390/SRR7304390_2.fastq.gz	1;131567;2;1224;1236;91347;543;561;562			127_Pyelo_Urine_ExPEC_Negative_A		1995-01-01			127_Pyelo_Urine_ExPEC_Negative_A_bcode_lane_R2_001.fastq.gz						1995	127_Pyelo_Urine_ExPEC_Negative_A		SUB3351868				Homo sapiens	127_Pyelo_Urine_ExPEC_Negative_A	pathogen;pathogen:bacterium	2018-09-19			SRX4206746	Escherichia coli		562	PRJNA475142						Homo sapiens		SRR7304390	SRS3413471											2018-09-19		PRJNA475142						urine
SRR7304409	Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human	SAMN09405809	Escherichia coli	SRA721344					RANDOM						2018-09-19							77655513				University of Minnesota, Minneapolis, MN			122	47265511;47766461	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR730/009/SRR7304409											ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/009/SRR7304409/SRR7304409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/009/SRR7304409/SRR7304409_2.fastq.gz							USA	Pathogen.cl	Pathogen: clinical or host-associated sample from Escherichia coli	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/009/SRR7304409		21b4bf489c0ab0adbaa409d80dd7f509;4a4bddb5b05b4d6e1005ab04a1875f05	SRP150422		520041	Accessory Traits and Phylogenetic Background Predict Escherichia coli Extraintestinal Virulence Better than Does Ecological Source						1998-12-31		Pathogen: clinical or host-associated sample from Escherichia coli					Illumina Genome Analyzer IIx							Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human				9606			a0b41115830520b0ee675c01bda9c6a6		ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/009/SRR7304409/SRR7304409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/009/SRR7304409/SRR7304409_2.fastq.gz					99358459	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/009/SRR7304409		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/009/SRR7304409/SRR7304409_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/009/SRR7304409/SRR7304409_2.fastq.gz	1;131567;2;1224;1236;91347;543;561;562			122_FVEC_SAPP_Fecal_ExPEC_Positive_B2		1998-01-01			122_FVEC_SAPP_Fecal_ExPEC_Positive_B2_bcode_lane_R2_001.fastq.gz						1998	122_FVEC_SAPP_Fecal_ExPEC_Positive_B2		SUB3351868				Homo sapiens	122_FVEC_SAPP_Fecal_ExPEC_Positive_B2	pathogen;pathogen:bacterium	2018-09-19			SRX4206727	Escherichia coli		562	PRJNA475142						Homo sapiens		SRR7304409	SRS3413452											2018-09-19		PRJNA475142						feces
SRR7304456	Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human	SAMN09405743	Escherichia coli	SRA721344					RANDOM						2018-09-19							646704101				University of Minnesota, Minneapolis, MN			465	393596260;396462969	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR730/006/SRR7304456											ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/006/SRR7304456/SRR7304456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/006/SRR7304456/SRR7304456_2.fastq.gz							USA	Pathogen.cl	Pathogen: clinical or host-associated sample from Escherichia coli	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/006/SRR7304456		820105757742144a420b4652b3be228d;dd0befab09a25c7cd403e0f9d79dd607	SRP150422		4428115	Accessory Traits and Phylogenetic Background Predict Escherichia coli Extraintestinal Virulence Better than Does Ecological Source						1998-12-31		Pathogen: clinical or host-associated sample from Escherichia coli					Illumina Genome Analyzer IIx							Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human				9606			a54500ab1e64cca3be94bd2abaf7f13a		ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/006/SRR7304456/SRR7304456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/006/SRR7304456/SRR7304456_2.fastq.gz					857797047	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/006/SRR7304456		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/006/SRR7304456/SRR7304456_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/006/SRR7304456/SRR7304456_2.fastq.gz	1;131567;2;1224;1236;91347;543;561;562			465_FVEC_Fecal_ExPEC_Positive_B2		1998-01-01			465_FVEC_Fecal_ExPEC_Positive_B2_bcode_lane_R2_001.fastq.gz						1998	465_FVEC_Fecal_ExPEC_Positive_B2		SUB3351868				Homo sapiens	465_FVEC_Fecal_ExPEC_Positive_B2	pathogen;pathogen:bacterium	2018-09-19			SRX4206680	Escherichia coli		562	PRJNA475142						Homo sapiens		SRR7304456	SRS3413406											2018-09-19		PRJNA475142						feces
SRR7304460	Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human	SAMN09405739	Escherichia coli	SRA721344					RANDOM						2018-09-19							258894837				University of Minnesota, Minneapolis, MN			1279	157516884;159419985	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR730/000/SRR7304460											ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/000/SRR7304460/SRR7304460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/000/SRR7304460/SRR7304460_2.fastq.gz							USA	Pathogen.cl	Pathogen: clinical or host-associated sample from Escherichia coli	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/000/SRR7304460		52c81075f93500e0745152b0ce194581;e50da25f961bc75e3c08db56606c9a2f	SRP150422		1734275	Accessory Traits and Phylogenetic Background Predict Escherichia coli Extraintestinal Virulence Better than Does Ecological Source						1998-12-31		Pathogen: clinical or host-associated sample from Escherichia coli					Illumina Genome Analyzer IIx							Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human				9606			e5d8ad8c3c883a75c1b9aec1642508b8		ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/000/SRR7304460/SRR7304460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/000/SRR7304460/SRR7304460_2.fastq.gz					331804260	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/000/SRR7304460		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/000/SRR7304460/SRR7304460_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/000/SRR7304460/SRR7304460_2.fastq.gz	1;131567;2;1224;1236;91347;543;561;562			1279_VA1000_Blood_ExPEC_Positive_B2		1998-01-01			1279_VA1000_Blood_ExPEC_Positive_B2_bcode_lane_R1_001.fastq.gz						1998	1279_VA1000_Blood_ExPEC_Positive_B2		SUB3351868				Homo sapiens	1279_VA1000_Blood_ExPEC_Positive_B2	pathogen;pathogen:bacterium	2018-09-19			SRX4206676	Escherichia coli		562	PRJNA475142						Homo sapiens		SRR7304460	SRS3413401											2018-09-19		PRJNA475142						blood
SRR7304475	Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human	SAMN09405827	Escherichia coli	SRA721344					RANDOM						2018-09-19							306857884				University of Minnesota, Minneapolis, MN			1129	186984217;188957240	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR730/005/SRR7304475											ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/005/SRR7304475/SRR7304475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/005/SRR7304475/SRR7304475_2.fastq.gz							USA	Pathogen.cl	Pathogen: clinical or host-associated sample from Escherichia coli	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/005/SRR7304475		668f582b31136c1497a51652e6b9c110;8a86af512c934bb0266a8dea4a0e74f3	SRP150422		2062410	Accessory Traits and Phylogenetic Background Predict Escherichia coli Extraintestinal Virulence Better than Does Ecological Source						1997-12-31		Pathogen: clinical or host-associated sample from Escherichia coli					Illumina Genome Analyzer IIx							Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human				9606			25e550b1885e8b9da44dd0583e480a2f		ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/005/SRR7304475/SRR7304475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/005/SRR7304475/SRR7304475_2.fastq.gz					396540719	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/005/SRR7304475		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/005/SRR7304475/SRR7304475_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/005/SRR7304475/SRR7304475_2.fastq.gz	1;131567;2;1224;1236;91347;543;561;562			1129_VA1000_Blood_ExPEC_Negative_D		1997-01-01			1129_VA1000_Blood_ExPEC_Negative_D_bcode_lane_R1_001.fastq.gz						1997	1129_VA1000_Blood_ExPEC_Negative_D		SUB3351868				Homo sapiens	1129_VA1000_Blood_ExPEC_Negative_D	pathogen;pathogen:bacterium	2018-09-19			SRX4206661	Escherichia coli		562	PRJNA475142						Homo sapiens		SRR7304475	SRS3413389											2018-09-19		PRJNA475142						blood
SRR7304501	Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human	SAMN09405634	Escherichia coli	SRA721344					RANDOM						2018-09-19							224983127				University of Minnesota, Minneapolis, MN			1210	137104240;138337498	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR730/001/SRR7304501											ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/001/SRR7304501/SRR7304501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/001/SRR7304501/SRR7304501_2.fastq.gz							USA	Pathogen.cl	Pathogen: clinical or host-associated sample from Escherichia coli	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/001/SRR7304501		b7a68e884562fb447b626391319625ae;aef2819fdbb561a47ed4074ca5f6395a	SRP150422		1514520	Accessory Traits and Phylogenetic Background Predict Escherichia coli Extraintestinal Virulence Better than Does Ecological Source						1998-12-31		Pathogen: clinical or host-associated sample from Escherichia coli					Illumina Genome Analyzer IIx							Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human				9606			60f0f2b8708b1d56d5d6b3ed97390030		ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/001/SRR7304501/SRR7304501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/001/SRR7304501/SRR7304501_2.fastq.gz					291289332	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/001/SRR7304501		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/001/SRR7304501/SRR7304501_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/001/SRR7304501/SRR7304501_2.fastq.gz	1;131567;2;1224;1236;91347;543;561;562			1210_VA1000_Blood_ExPEC_Negative_B1		1998-01-01			1210_VA1000_Blood_ExPEC_Negative_B1_bcode_lane_R2_001.fastq.gz						1998	1210_VA1000_Blood_ExPEC_Negative_B1		SUB3351868				Homo sapiens	1210_VA1000_Blood_ExPEC_Negative_B1	pathogen;pathogen:bacterium	2018-09-19			SRX4206635	Escherichia coli		562	PRJNA475142						Homo sapiens		SRR7304501	SRS3413361											2018-09-19		PRJNA475142						blood
SRR7304506	Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human	SAMN09405635	Escherichia coli	SRA721344					RANDOM						2018-09-19							317985376				University of Minnesota, Minneapolis, MN			377	193893150;195617149	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR730/006/SRR7304506											ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/006/SRR7304506/SRR7304506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/006/SRR7304506/SRR7304506_2.fastq.gz							USA	Pathogen.cl	Pathogen: clinical or host-associated sample from Escherichia coli	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/006/SRR7304506		efc53be22963b6bf9c4ad6d2d7b40d4e;123923ba92f87f2adfbd07a145c06f91	SRP150422		2134146	Accessory Traits and Phylogenetic Background Predict Escherichia coli Extraintestinal Virulence Better than Does Ecological Source						2000-12-31		Pathogen: clinical or host-associated sample from Escherichia coli					Illumina Genome Analyzer IIx							Illumina Genome Analyzer IIx sequencing: WGS of Escherishia coli : Human				9606			7a8b37ab0c6388f87d58864c468a14ae		ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/006/SRR7304506/SRR7304506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR730/006/SRR7304506/SRR7304506_2.fastq.gz					407414330	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR730/006/SRR7304506		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/006/SRR7304506/SRR7304506_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR730/006/SRR7304506/SRR7304506_2.fastq.gz	1;131567;2;1224;1236;91347;543;561;562			377_PUTI_Fecal_ExPEC_Negative_B1		2000-01-01			377_PUTI_Fecal_ExPEC_Negative_B1_bcode_lane_R2_001.fastq.gz						2000	377_PUTI_Fecal_ExPEC_Negative_B1		SUB3351868				Homo sapiens	377_PUTI_Fecal_ExPEC_Negative_B1	pathogen;pathogen:bacterium	2018-09-19			SRX4206630	Escherichia coli		562	PRJNA475142						Homo sapiens		SRR7304506	SRS3413356											2018-09-19		PRJNA475142						feces
SRR7415099	Illumina HiSeq 2500 sequencing	SAMN09475140	Salmonella	SRA727176					RANDOM						2018-06-26							152438400				PHE			539053	101630424;105740256	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR741/009/SRR7415099											ftp.sra.ebi.ac.uk/vol1/fastq/SRR741/009/SRR7415099/SRR7415099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR741/009/SRR7415099/SRR7415099_2.fastq.gz							United Kingdom: United Kingdom	Pathogen.env	Salmonella enterica enterica serovar Salmonella Enteritidis 539053	ftp.sra.ebi.ac.uk/vol1/srr/SRR741/009/SRR7415099		a637d08a08552b3787abf44777d2ecc1;681140d4c14e2f0d4879103db0334611	SRP042645		1698657	Public Health England - Salmonella						2018-05-31		Salmonella enterica enterica serovar Salmonella Enteritidis 539053					Illumina HiSeq 2500							Illumina HiSeq 2500 sequencing				9606			59e516212658c7468323786a7184957c		ftp.sra.ebi.ac.uk/vol1/fastq/SRR741/009/SRR7415099/SRR7415099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR741/009/SRR7415099/SRR7415099_2.fastq.gz					340200377	WGS		Enteritidis			GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR741/009/SRR7415099		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR741/009/SRR7415099/SRR7415099_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR741/009/SRR7415099/SRR7415099_2.fastq.gz	1;131567;2;1224;1236;91347;543;590;28901;59201;149539			SAMN09475140		2018-04-30	enterica		539053				Illumina Nextera XT		2018-05	539053						Homo sapiens	455108	pathogen;pathogen:bacterium	2018-06-26		539053	SRX4286056	Salmonella enterica subsp. enterica serovar Enteritidis		149539	PRJNA248792						Homo sapiens		SRR7415099	SRS3450201											2018-06-26		PRJNA248792						human
SRR7426964	Illumina HiSeq 2500 sequencing	SAMN09484492	Salmonella	SRA728328					RANDOM						2018-06-26							205921067				PHE			489216	132540087;140253890	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR742/004/SRR7426964											ftp.sra.ebi.ac.uk/vol1/fastq/SRR742/004/SRR7426964/SRR7426964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR742/004/SRR7426964/SRR7426964_2.fastq.gz							United Kingdom: United Kingdom	Pathogen.env	Salmonella enterica enterica serovar Salmonella Enteritidis 489216	ftp.sra.ebi.ac.uk/vol1/srr/SRR742/004/SRR7426964		ab320030f1cdbceb95d27e747fcd3618;f8b52fc2fabddb4e58b16efb221746e5	SRP042645		2117143	Public Health England - Salmonella						2018-02-28		Salmonella enterica enterica serovar Salmonella Enteritidis 489216					Illumina HiSeq 2500							Illumina HiSeq 2500 sequencing				9606			d08f69fec57119324e63dfd7f602181f		ftp.sra.ebi.ac.uk/vol1/fastq/SRR742/004/SRR7426964/SRR7426964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR742/004/SRR7426964/SRR7426964_2.fastq.gz					415437808	WGS		Enteritidis			GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR742/004/SRR7426964		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR742/004/SRR7426964/SRR7426964_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR742/004/SRR7426964/SRR7426964_2.fastq.gz	1;131567;2;1224;1236;91347;543;590;28901;59201;149539			SAMN09484492		2018-02-01	enterica		489216				Illumina Nextera XT		2018-02	489216						Homo sapiens	455108	pathogen;pathogen:bacterium	2018-06-26		489216	SRX4297786	Salmonella enterica subsp. enterica serovar Enteritidis		149539	PRJNA248792						Homo sapiens		SRR7426964	SRS3460736											2018-06-26		PRJNA248792						human
SRR7500907	Illumina HiSeq 2500 sequencing	SAMN09633683	Bacteria	SRA736070					RANDOM						2018-07-11							106735657				PHE			392824	69868249;71029957	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR750/007/SRR7500907											ftp.sra.ebi.ac.uk/vol1/fastq/SRR750/007/SRR7500907/SRR7500907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR750/007/SRR7500907/SRR7500907_2.fastq.gz							United Kingdom: United Kingdom	Pathogen.env	Escherichia coli serovar Escherichia coli 392824	ftp.sra.ebi.ac.uk/vol1/srr/SRR750/007/SRR7500907		cbbd6b000f1a578e9edbff9ed7049c03;99c4bc716abac1c4a4f2ad68521cebeb	SRP071789		1106173	Routine surveillance of E. coli and Shigella by Public Health England						2017-07-31		Escherichia coli serovar Escherichia coli 392824					Illumina HiSeq 2500							Illumina HiSeq 2500 sequencing							629f2e54c58464937f7944c6de8a2fa8		ftp.sra.ebi.ac.uk/vol1/fastq/SRR750/007/SRR7500907/SRR7500907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR750/007/SRR7500907/SRR7500907_2.fastq.gz					219745280	WGS		Escherichia coli			GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR750/007/SRR7500907		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR750/007/SRR7500907/SRR7500907_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR750/007/SRR7500907/SRR7500907_2.fastq.gz	1;131567;2;1224;1236;91347;543;561;562			SAMN09633683		2017-06-30			392824				Illumina Nextera XT		2017-07	392824							455108	pathogen;pathogen:bacterium	2018-07-11		392824	SRX4370289	Escherichia coli		562	PRJNA315192								SRR7500907	SRS3528646											2018-07-11		PRJNA315192						missing
SRR7500909	Illumina HiSeq 2500 sequencing	SAMN09633667	Bacteria	SRA736073					RANDOM						2018-07-11							95980174				PHE			437948	63155323;64371715	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR750/009/SRR7500909											ftp.sra.ebi.ac.uk/vol1/fastq/SRR750/009/SRR7500909/SRR7500909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR750/009/SRR7500909/SRR7500909_2.fastq.gz							United Kingdom: United Kingdom	Pathogen.env	Escherichia coli serovar Escherichia coli 437948	ftp.sra.ebi.ac.uk/vol1/srr/SRR750/009/SRR7500909		cd0f8b344ec32ab9ed457d54a4542a5e;42f42e2bd1049778d70dc0267f8ccaef	SRP071789		1087866	Routine surveillance of E. coli and Shigella by Public Health England						2017-10-31		Escherichia coli serovar Escherichia coli 437948					Illumina HiSeq 2500							Illumina HiSeq 2500 sequencing							58d06799fc50c7a1d0df77924641d3a8		ftp.sra.ebi.ac.uk/vol1/fastq/SRR750/009/SRR7500909/SRR7500909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR750/009/SRR7500909/SRR7500909_2.fastq.gz					217765909	WGS		Escherichia coli			GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR750/009/SRR7500909		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR750/009/SRR7500909/SRR7500909_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR750/009/SRR7500909/SRR7500909_2.fastq.gz	1;131567;2;1224;1236;91347;543;561;562			SAMN09633667		2017-09-30			437948				Illumina Nextera XT		2017-10	437948							455108	pathogen;pathogen:bacterium	2018-07-11		437948	SRX4370291	Escherichia coli		562	PRJNA315192								SRR7500909	SRS3528648											2018-07-11		PRJNA315192						missing
